purchase_id,user_id,amount,purchase_date
4806,4832,83.82,2025-12-21
4807,4835,32.52,2025-08-30
4808,4835,80.76,2025-10-02
4809,4835,45.8,2026-04-14
4810,4835,52.87,2025-09-03
4811,4837,13.23,2025-06-19
4812,4837,3.18,2025-07-16
4813,4837,25.25,2025-07-15
4814,4837,28.11,2025-05-23
4815,4838,59.9,2025-06-06
4816,4838,95.01,2025-09-28
4817,4843,50.15,2026-03-23
4818,4844,99.76,2025-09-09
4819,4844,49.57,2026-04-20
4820,4848,54.06,2025-08-16
4821,4851,76.13,2025-09-22
4822,4852,91.11,2026-03-21
4823,4852,9.17,2025-07-05
4824,4852,71.12,2025-05-17
4825,4852,95.51,2025-10-09
4826,4858,96.69,2025-06-03
4827,4858,74.1,2026-02-09
4828,4858,50.41,2025-11-07
4829,4858,40.01,2026-01-14
4830,4859,59.21,2025-06-01
4831,4859,50.15,2025-07-01
4832,4860,50.71,2026-02-06
4833,4860,87.92,2025-07-31
4834,4862,95.88,2025-06-13
4835,4862,8.05,2025-12-25
4836,4862,46.83,2025-05-29
4837,4862,28.65,2025-08-26
4838,4863,15.44,2025-11-05
4839,4863,89.11,2026-03-20
4840,4863,37.94,2026-01-19
4841,4863,102.99,2025-11-27
4842,4863,109.03,2025-11-29
4843,4872,51.11,2026-04-07
4844,4873,56.75,2025-11-24
4845,4873,63.24,2025-09-20
4846,4873,95.57,2026-03-21
4847,4874,52.14,2025-05-20
4848,4874,84.43,2025-10-17
4849,4875,137.08,2026-02-11
4850,4879,47.0,2026-03-02
4851,4879,150.93,2026-01-03
4852,4886,31.85,2025-10-04
4853,4886,12.69,2025-11-16
4854,4886,22.97,2025-11-19
4855,4886,36.01,2026-02-21
4856,4886,40.81,2026-03-30
4857,4887,74.46,2025-11-23
4858,4887,69.1,2025-08-27
4859,4887,12.47,2025-10-21
4860,4887,41.6,2025-07-05
4861,4887,46.02,2026-04-02
4862,4888,55.57,2025-10-06
4863,4888,65.59,2026-04-04
4864,4888,35.42,2026-01-10
4865,4889,109.88,2025-06-10
4866,4889,28.58,2026-04-14
4867,4889,67.41,2025-11-20
4868,4889,47.63,2026-01-04
4869,4890,40.93,2025-05-18
4870,4890,40.6,2025-10-03
4871,4890,98.71,2026-03-06
4872,4890,79.84,2026-02-13
4873,4892,79.17,2025-07-15
4874,4892,71.52,2025-08-15
4875,4892,78.63,2026-02-06
4876,4892,120.8,2026-01-29
4877,4893,97.04,2025-07-08
4878,4893,25.94,2025-07-09
4879,4898,38.45,2025-12-19
4880,4900,60.67,2025-08-01
4881,4900,60.63,2025-06-29
4882,4903,95.19,2025-12-29
4883,4903,9.73,2025-07-07
4884,4903,57.09,2025-08-12
4885,4903,37.68,2026-01-21
4886,4904,52.12,2025-12-05
4887,4904,9.46,2025-08-15
4888,4904,12.21,2025-12-09
4889,4904,42.89,2025-08-11
4890,4905,10.52,2025-06-03
4891,4905,70.21,2026-04-25
4892,4905,17.64,2025-06-15
4893,4905,14.39,2026-05-15
4894,4912,15.43,2025-11-04
4895,4912,61.14,2026-02-22
4896,4912,23.1,2025-12-19
4897,4913,108.17,2026-03-15
4898,4914,5.37,2026-01-07
4899,4914,52.02,2025-10-31
4900,4914,33.12,2026-03-07
4901,4914,5.28,2025-11-10
4902,4917,83.22,2026-01-06
4903,4917,88.67,2025-07-31
4904,4917,117.75,2026-04-16
4905,4917,99.51,2026-04-17
4906,4922,52.72,2026-03-20
4907,4922,15.57,2025-07-03
4908,4922,36.38,2026-04-14
4909,4922,44.2,2026-01-14
4910,4924,24.16,2026-02-03
4911,4924,30.5,2026-04-02
4912,4926,50.28,2026-03-12
4913,4926,95.68,2025-10-25
4914,4926,117.58,2025-06-26
4915,4926,11.97,2025-09-28
4916,4926,109.53,2025-10-03
4917,4927,24.14,2025-06-15
4918,4927,92.55,2026-01-02
4919,4929,146.37,2025-06-06
4920,4929,74.98,2026-04-06
4921,4933,20.94,2025-11-05
4922,4933,59.55,2025-12-17
4923,4933,42.42,2026-02-22
4924,4933,28.89,2026-02-08
4925,4935,64.89,2026-02-17
4926,4935,39.41,2025-10-04
4927,4935,85.08,2026-01-24
4928,4936,113.08,2025-07-10
4929,4936,101.61,2026-02-09
4930,4936,8.7,2026-01-25
4931,4936,110.98,2026-02-10
4932,4936,34.55,2026-02-06
4933,4948,64.37,2026-04-28
4934,4948,107.54,2025-11-25
4935,4948,59.97,2025-11-26
4936,4952,49.15,2026-02-01
4937,4965,6.89,2025-08-14
4938,4965,98.88,2025-12-13
4939,4965,42.52,2025-09-14
4940,4978,6.69,2026-04-11
4941,4978,10.93,2025-12-30
4942,4978,51.66,2025-11-14
4943,4983,98.88,2026-03-18
4944,4983,15.51,2026-04-07
4945,4983,58.21,2026-02-19
4946,4983,73.56,2025-09-10
4947,4987,83.17,2026-04-05
4948,4987,116.75,2026-04-13
4949,4987,133.37,2025-06-14
4950,4987,157.68,2025-08-21
4951,4988,15.08,2025-07-12
4952,4988,27.32,2025-08-08
4953,4988,21.54,2025-11-08
4954,4990,14.04,2025-06-30
4955,4990,20.58,2025-12-20
4956,4992,35.89,2025-12-15
4957,4992,12.18,2025-09-09
4958,4992,53.9,2026-01-20
4959,4995,37.11,2026-01-01
4960,4995,30.88,2025-12-28
4961,4998,99.55,2026-02-08
4962,4998,71.26,2025-12-30
4963,4998,36.51,2026-01-24
4964,4998,80.82,2025-10-31
4965,4998,32.74,2026-04-08
4966,5000,118.68,2026-01-10
4967,5000,121.68,2025-07-04
4968,5000,13.31,2025-09-27
4969,5005,17.08,2026-01-09
4970,5005,57.57,2025-11-28
4971,5005,62.04,2025-08-28
4972,5006,10.84,2026-03-08
4973,5006,69.52,2026-03-28
4974,5007,54.93,2025-06-22
4975,5007,46.96,2025-08-05
4976,5007,9.53,2025-10-07
4977,5007,36.8,2025-10-24
4978,5010,72.32,2025-11-17
4979,5010,14.26,2026-03-04
4980,5014,59.75,2025-10-18
4981,5014,35.0,2025-09-02
4982,5020,76.22,2025-10-07
4983,5020,90.86,2026-03-05
4984,5020,80.16,2026-04-03
4985,5020,20.99,2026-02-17
4986,5020,29.37,2026-01-05
4987,5024,14.37,2025-09-02
4988,5024,149.02,2026-03-20
4989,5024,147.43,2025-09-28
4990,5029,15.11,2026-04-24
4991,5029,59.53,2025-05-24
4992,5029,9.17,2025-12-29
4993,5036,29.55,2025-09-25
4994,5037,123.98,2025-12-17
4995,5037,26.52,2026-04-15
4996,5039,140.04,2025-06-14
4997,5042,17.01,2025-12-03
4998,5042,31.47,2025-07-20
4999,5042,25.41,2025-08-19
5000,5042,55.27,2025-08-24
5001,5044,55.88,2026-02-16
5002,5044,100.11,2026-01-12
5003,5044,99.78,2026-03-28
5004,5050,36.81,2025-08-03
5005,5057,29.92,2025-09-13
5006,5057,68.6,2025-10-07
5007,5057,122.19,2025-11-27
5008,5058,85.4,2025-06-04
5009,5058,10.08,2025-07-17
5010,5058,63.02,2026-01-21
5011,5058,100.46,2025-09-14
5012,5058,36.69,2026-03-13
5013,5061,24.27,2025-06-04
5014,5061,76.75,2025-12-14
5015,5061,55.15,2025-07-03
5016,5061,11.39,2025-10-02
5017,5061,77.48,2025-09-27
5018,5064,26.14,2025-05-16
5019,5064,86.45,2025-12-24
5020,5067,19.05,2025-09-17
5021,5067,15.72,2026-03-12
5022,5067,39.7,2025-10-19
5023,5067,42.26,2025-09-20
5024,5067,103.35,2026-05-05
5025,5070,62.24,2025-11-22
5026,5070,111.11,2025-08-07
5027,5070,58.95,2025-05-24
5028,5071,52.52,2026-01-30
5029,5071,34.43,2025-06-28
5030,5071,33.44,2025-10-20
5031,5071,37.63,2026-02-21
5032,5071,51.69,2025-10-15
5033,5078,80.56,2026-02-03
5034,5078,70.49,2025-12-09
5035,5078,10.13,2025-12-23
5036,5078,15.08,2025-08-03
5037,5078,32.16,2025-09-18
5038,5079,60.8,2026-05-12
5039,5079,84.97,2025-09-26
5040,5079,85.81,2025-06-13
5041,5079,56.07,2025-10-04
5042,5082,53.26,2026-01-14
5043,5084,102.14,2025-11-29
5044,5085,120.12,2025-06-25
5045,5085,50.96,2025-08-07
5046,5085,47.1,2025-08-01
5047,5085,95.09,2025-08-24
5048,5085,118.9,2026-03-16
5049,5088,90.37,2025-08-19
5050,5088,68.72,2025-10-24
5051,5088,20.7,2025-10-03
5052,5090,33.12,2025-12-22
5053,5090,50.05,2025-06-17
5054,5090,35.69,2026-04-26
5055,5094,127.28,2026-03-30
5056,5094,58.07,2025-12-05
5057,5095,138.91,2026-02-21
5058,5095,75.27,2025-05-18
5059,5096,22.5,2025-07-30
5060,5101,30.58,2025-09-23
5061,5101,47.51,2025-07-28
5062,5104,113.7,2025-07-09
5063,5108,18.55,2025-06-29
5064,5108,67.19,2025-12-25
5065,5108,45.27,2025-06-15
5066,5108,70.6,2026-04-19
5067,5109,123.88,2025-10-29
5068,5112,39.22,2025-06-25
5069,5112,97.12,2025-12-03
5070,5112,52.85,2025-10-03
5071,5115,41.9,2025-09-27
5072,5115,57.98,2025-07-10
5073,5115,4.59,2025-09-26
5074,5115,15.48,2026-03-12
5075,5115,11.99,2025-07-29
5076,5116,60.3,2026-02-13
5077,5116,74.38,2025-12-29
5078,5116,113.86,2026-05-10
5079,5117,56.86,2026-01-08
5080,5117,8.5,2025-11-07
5081,5117,28.3,2026-02-12
5082,5124,46.25,2025-11-16
5083,5124,52.37,2025-05-26
5084,5126,30.8,2025-07-16
5085,5126,88.82,2025-08-18
5086,5126,91.48,2025-08-18
5087,5126,51.84,2025-12-28
5088,5126,35.68,2025-08-05
5089,5127,20.01,2026-05-08
5090,5130,73.75,2026-05-11
5091,5130,106.26,2026-01-04
5092,5130,32.75,2025-07-11
5093,5131,96.22,2025-09-12
5094,5131,28.62,2025-07-10
5095,5131,30.72,2026-04-12
5096,5142,99.12,2025-06-29
5097,5142,13.25,2026-05-09
5098,5143,47.67,2025-06-11
5099,5143,19.82,2025-06-30
5100,5143,3.41,2025-12-02
5101,5143,8.3,2025-09-12
5102,5143,6.18,2025-12-31
5103,5146,34.64,2026-01-30
5104,5146,57.95,2025-08-25
5105,5146,10.14,2025-06-28
5106,5146,6.18,2025-10-05
5107,5146,36.23,2026-01-29
5108,5147,76.42,2025-11-11
5109,5149,69.27,2025-10-26
5110,5149,82.9,2025-07-02
5111,5149,17.66,2025-09-19
5112,5149,21.68,2026-03-09
5113,5151,5.72,2025-10-17
5114,5151,23.56,2025-10-26
5115,5151,28.28,2026-05-13
5116,5151,59.68,2026-05-08
5117,5151,53.98,2025-11-07
5118,5152,127.37,2025-06-15
5119,5152,45.33,2025-09-24
5120,5157,63.61,2025-09-04
5121,5157,33.08,2025-10-11
5122,5160,81.7,2025-06-05
5123,5160,63.5,2025-07-12
5124,5160,63.15,2026-04-11
5125,5160,10.17,2025-06-23
5126,5164,62.73,2025-07-07
5127,5164,46.27,2026-02-21
5128,5164,67.04,2025-05-16
5129,5167,103.95,2026-04-03
5130,5167,102.52,2026-03-06
5131,5167,73.06,2026-01-02
5132,5167,86.98,2025-07-19
5133,5170,34.65,2025-11-21
5134,5172,61.8,2025-10-01
5135,5173,66.31,2025-09-14
5136,5173,24.17,2026-01-20
5137,5173,63.21,2026-01-14
5138,5181,68.6,2025-10-24
5139,5181,58.57,2025-06-15
5140,5181,89.75,2026-03-20
5141,5181,104.18,2026-02-26
5142,5183,92.17,2025-06-11
5143,5183,6.11,2025-12-16
5144,5188,7.66,2026-01-30
5145,5192,158.97,2025-06-28
5146,5204,55.01,2026-02-13
5147,5204,55.95,2025-08-24
5148,5204,9.51,2025-06-18
5149,5209,94.05,2025-06-28
5150,5209,78.82,2025-06-10
5151,5212,52.98,2025-12-15
5152,5212,54.93,2026-05-01
5153,5212,23.28,2026-01-18
5154,5215,30.24,2026-03-29
5155,5215,38.32,2025-06-19
5156,5215,41.8,2025-08-20
5157,5215,65.19,2025-10-22
5158,5215,19.43,2025-08-20
5159,5216,4.77,2025-06-18
5160,5216,4.26,2025-12-26
5161,5216,8.2,2025-07-14
5162,5216,42.47,2025-08-30
5163,5217,80.24,2025-08-23
5164,5217,69.17,2026-01-13
5165,5217,95.26,2025-12-13
5166,5220,25.29,2025-11-15
5167,5220,20.87,2026-04-16
5168,5223,20.01,2025-10-17
5169,5224,12.06,2026-03-05
5170,5224,40.08,2025-08-11
5171,5224,50.55,2026-03-20
5172,5224,25.17,2025-12-09
5173,5225,66.45,2025-05-27
5174,5225,34.49,2025-08-11
5175,5225,90.53,2026-02-19
5176,5228,15.01,2025-12-25
5177,5228,3.87,2025-08-05
5178,5229,103.44,2025-10-07
5179,5229,38.16,2026-04-04
5180,5234,106.36,2025-11-24
5181,5234,71.6,2025-08-13
5182,5234,9.81,2026-02-13
5183,5234,39.22,2026-04-19
5184,5234,104.5,2025-06-23
5185,5236,88.68,2025-05-17
5186,5236,53.59,2025-11-02
5187,5236,19.29,2025-09-20
5188,5236,78.01,2026-03-29
5189,5239,54.7,2025-08-16
5190,5239,119.19,2025-07-12
5191,5239,93.12,2026-04-16
5192,5239,58.59,2025-06-13
5193,5241,76.02,2025-08-25
5194,5244,56.41,2025-09-02
5195,5244,57.92,2025-10-30
5196,5244,100.41,2026-03-12
5197,5244,95.38,2026-02-21
5198,5246,100.48,2025-12-23
5199,5246,102.1,2025-10-13
5200,5246,13.19,2025-06-08
5201,5246,106.06,2025-12-23
5202,5246,49.84,2025-07-29
5203,5247,110.9,2025-08-10
5204,5247,29.88,2025-06-12
5205,5247,15.94,2025-07-16
5206,5247,122.4,2025-08-29
5207,5247,118.55,2026-02-09
5208,5249,47.4,2025-06-25
5209,5250,38.18,2026-01-31
5210,5250,28.2,2025-08-28
5211,5250,45.25,2026-02-07
5212,5250,29.96,2026-05-11
5213,5250,43.34,2026-02-18
5214,5272,78.12,2026-01-08
5215,5272,31.9,2025-11-28
5216,5272,22.0,2025-12-27
5217,5274,39.24,2025-10-25
5218,5274,6.39,2026-02-22
5219,5274,11.97,2026-03-15
5220,5283,15.23,2025-11-18
5221,5283,22.26,2026-02-10
5222,5283,36.99,2025-09-05
5223,5284,36.5,2026-01-04
5224,5284,37.03,2025-11-15
5225,5284,3.31,2025-12-04
5226,5287,91.58,2026-04-30
5227,5289,28.86,2026-05-14
5228,5289,59.45,2025-05-16
5229,5289,72.49,2026-03-27
5230,5289,13.22,2025-10-03
5231,5289,82.17,2025-07-30
5232,5291,32.63,2025-08-10
5233,5291,31.11,2026-04-16
5234,5295,63.33,2026-02-23
5235,5295,97.16,2025-10-08
5236,5296,30.84,2025-10-02
5237,5303,95.35,2025-09-16
5238,5303,93.53,2026-03-15
5239,5303,50.78,2025-06-20
5240,5303,49.58,2026-04-23
5241,5303,50.19,2026-04-13
5242,5312,47.84,2026-03-26
5243,5312,94.98,2025-06-06
5244,5312,60.03,2025-05-21
5245,5313,44.45,2025-08-06
5246,5313,35.45,2025-10-22
5247,5314,110.22,2025-12-03
5248,5314,55.35,2025-08-12
5249,5314,81.94,2025-12-25
5250,5314,69.95,2026-02-22
5251,5317,43.91,2025-07-24
5252,5317,42.01,2026-04-23
5253,5317,18.83,2026-05-08
5254,5317,44.56,2025-05-29
5255,5319,99.46,2025-07-28
5256,5329,9.95,2025-07-05
5257,5329,99.7,2026-02-01
5258,5333,54.64,2025-07-20
5259,5333,50.66,2025-06-23
5260,5333,33.72,2025-11-06
5261,5333,22.76,2025-09-21
5262,5334,99.74,2025-08-14
5263,5334,92.07,2026-03-18
5264,5334,109.29,2026-03-24
5265,5337,30.21,2026-05-02
5266,5337,37.85,2026-05-13
5267,5337,150.71,2025-08-27
5268,5337,56.11,2025-07-28
5269,5338,64.8,2025-09-25
5270,5343,39.16,2025-08-15
5271,5343,40.39,2026-01-22
5272,5343,28.63,2026-03-06
5273,5348,128.22,2025-08-13
5274,5348,114.04,2026-05-02
5275,5348,118.06,2025-08-18
5276,5348,100.72,2026-04-14
5277,5348,139.63,2025-12-08
5278,5349,156.58,2026-02-01
5279,5349,74.81,2025-08-13
5280,5349,85.08,2025-05-23
5281,5349,36.78,2025-08-18
5282,5352,35.29,2026-02-05
5283,5352,23.21,2025-06-26
5284,5352,88.68,2025-08-25
5285,5352,83.2,2026-05-09
5286,5352,80.99,2025-11-15
5287,5354,20.19,2025-09-08
5288,5354,39.1,2025-08-27
5289,5354,67.51,2025-06-16
5290,5354,43.69,2026-01-19
5291,5354,102.55,2026-04-15
5292,5359,34.9,2026-01-03
5293,5359,19.12,2026-04-05
5294,5359,7.03,2025-09-25
5295,5359,8.68,2025-09-02
5296,5359,56.36,2026-04-13
5297,5361,40.91,2025-08-14
5298,5361,67.01,2026-03-13
5299,5363,112.29,2026-04-12
5300,5363,15.73,2025-12-27
5301,5363,72.73,2025-11-21
5302,5363,28.01,2026-01-20
5303,5364,66.26,2025-07-17
5304,5367,87.21,2025-10-24
5305,5367,129.39,2025-08-09
5306,5368,16.27,2026-02-04
5307,5368,16.77,2025-10-30
5308,5368,14.28,2026-04-17
5309,5368,19.41,2026-05-10
5310,5371,108.13,2025-11-03
5311,5371,79.79,2025-07-25
5312,5372,91.59,2025-09-08
5313,5373,59.48,2026-04-08
5314,5374,86.29,2025-11-24
5315,5374,36.95,2025-09-16
5316,5374,123.32,2025-07-28
5317,5374,9.77,2025-06-02
5318,5377,14.0,2025-06-25
5319,5378,152.59,2025-08-31
5320,5378,147.6,2025-12-04
5321,5381,21.18,2025-11-14
5322,5381,46.86,2025-07-16
5323,5381,30.6,2025-07-11
5324,5383,96.07,2025-10-03
5325,5383,51.56,2026-04-24
5326,5383,87.03,2025-09-06
5327,5383,35.95,2025-06-11
5328,5383,19.45,2025-12-04
5329,5384,30.06,2026-05-10
5330,5384,38.33,2025-05-30
5331,5385,58.41,2026-03-30
5332,5385,16.9,2026-02-25
5333,5385,17.1,2025-07-18
5334,5385,57.38,2026-03-13
5335,5385,29.12,2025-12-10
5336,5388,83.28,2026-03-20
5337,5388,70.55,2025-10-20
5338,5389,89.87,2025-10-16
5339,5391,52.85,2026-04-12
5340,5391,12.47,2026-01-23
5341,5391,38.86,2025-05-29
5342,5391,29.68,2025-08-15
5343,5394,69.15,2026-03-09
5344,5399,52.71,2025-11-02
5345,5399,57.03,2025-08-13
5346,5399,11.79,2026-01-08
5347,5399,10.52,2025-07-02
5348,5402,123.53,2025-06-02
5349,5405,22.19,2025-06-10
5350,5405,137.14,2025-10-20
5351,5405,130.94,2026-04-18
5352,5405,65.72,2025-10-20
5353,5405,112.93,2026-01-15
5354,5408,53.7,2025-09-27
5355,5408,59.85,2025-05-26
5356,5408,82.97,2026-03-12
5357,5410,41.05,2026-02-15
5358,5410,92.81,2025-11-07
5359,5410,69.56,2025-12-02
5360,5412,104.45,2025-08-16
5361,5412,41.65,2026-05-10
5362,5412,12.51,2026-02-12
5363,5412,83.97,2026-04-12
5364,5412,26.69,2025-09-07
5365,5416,148.17,2026-02-06
5366,5416,48.1,2025-06-30
5367,5416,38.08,2026-03-03
5368,5416,80.97,2026-03-28
5369,5419,24.36,2025-07-17
5370,5420,96.15,2026-01-21
5371,5424,98.36,2025-11-04
5372,5424,71.55,2025-07-19
5373,5424,13.04,2025-10-04
5374,5424,107.76,2026-02-14
5375,5427,5.47,2025-05-24
5376,5427,19.38,2025-09-24
5377,5427,22.92,2025-11-14
5378,5427,4.71,2025-06-23
5379,5428,132.05,2025-05-18
5380,5428,40.08,2026-01-09
5381,5428,61.45,2026-05-10
5382,5428,158.02,2025-08-03
5383,5428,144.56,2025-12-09
5384,5429,53.74,2026-01-06
5385,5431,28.03,2026-01-20
5386,5431,125.55,2026-04-05
5387,5431,68.75,2026-05-15
5388,5431,118.8,2025-11-05
5389,5431,118.62,2025-05-24
5390,5435,89.9,2025-08-09
5391,5436,52.1,2026-02-28
5392,5436,125.48,2026-04-08
5393,5436,65.43,2025-11-29
5394,5442,94.31,2025-07-05
5395,5444,55.75,2025-09-28
5396,5444,33.81,2025-06-12
5397,5444,26.04,2025-11-10
5398,5449,49.17,2025-09-30
5399,5449,19.89,2026-02-07
5400,5449,100.55,2026-05-02
5401,5449,68.14,2025-06-01
5402,5453,96.53,2025-11-09
5403,5458,132.17,2025-07-11
5404,5458,21.7,2025-12-14
5405,5458,147.37,2026-01-26
5406,5458,67.48,2026-04-03
5407,5462,41.76,2026-02-26
5408,5468,31.76,2026-04-05
5409,5468,21.84,2026-03-23
5410,5470,45.55,2025-12-12
5411,5470,59.59,2026-01-10
5412,5470,23.16,2025-06-11
5413,5474,62.52,2025-11-03
5414,5474,26.11,2026-02-16
5415,5474,14.74,2026-04-08
5416,5475,53.8,2026-03-12
5417,5475,34.87,2026-01-21
5418,5475,37.63,2025-12-11
5419,5476,58.23,2025-06-17
5420,5476,119.46,2025-08-06
5421,5486,77.34,2026-03-04
5422,5487,83.16,2026-04-14
5423,5487,118.71,2025-05-24
5424,5487,154.92,2025-08-09
5425,5487,141.95,2026-02-18
5426,5487,34.57,2026-03-11
5427,5488,35.43,2025-06-17
5428,5492,89.12,2025-11-04
5429,5492,38.89,2026-02-28
5430,5492,71.09,2026-02-12
5431,5495,21.65,2025-08-20
5432,5498,30.95,2025-08-12
5433,5498,106.97,2025-10-24
5434,5498,119.25,2026-03-30
5435,5499,15.4,2026-01-29
5436,5499,82.48,2025-08-15
5437,5499,15.66,2026-02-15
5438,5506,54.32,2025-12-20
5439,5506,31.26,2026-01-30
5440,5506,109.71,2025-11-15
5441,5510,39.73,2025-11-23
5442,5515,21.22,2025-05-17
5443,5515,45.72,2025-09-20
5444,5515,51.66,2025-12-06
5445,5518,71.92,2026-03-09
5446,5518,29.89,2026-04-22
5447,5518,23.37,2025-07-26
5448,5518,66.62,2026-02-09
5449,5519,82.04,2025-08-24
5450,5519,62.04,2026-02-11
5451,5519,47.07,2026-03-09
5452,5520,29.29,2026-05-05
5453,5520,149.04,2025-09-07
5454,5520,127.88,2025-09-10
5455,5520,147.64,2025-05-26
5456,5520,106.21,2025-06-28
5457,5523,41.73,2025-08-23
5458,5523,96.91,2025-07-19
5459,5523,105.49,2025-08-17
5460,5523,109.3,2026-05-04
5461,5523,21.59,2025-12-15
5462,5524,89.83,2026-01-03
5463,5524,105.93,2025-09-09
5464,5524,77.47,2025-08-13
5465,5524,37.88,2026-01-20
5466,5524,22.69,2026-02-07
5467,5525,79.07,2026-04-23
5468,5525,80.01,2025-11-24
5469,5525,72.33,2025-12-01
5470,5525,71.58,2026-02-14
5471,5530,62.34,2025-05-19
5472,5536,31.36,2025-10-12
5473,5536,9.51,2025-08-02
5474,5536,44.63,2026-05-03
5475,5538,81.83,2026-03-22
5476,5538,72.38,2025-10-05
5477,5544,91.65,2025-08-16
5478,5546,153.31,2025-09-15
5479,5546,111.01,2026-01-09
5480,5546,151.63,2025-05-22
5481,5546,78.67,2025-08-12
5482,5546,128.35,2025-09-05
5483,5550,94.23,2025-09-05
5484,5550,6.3,2026-04-10
5485,5550,61.34,2026-04-24
5486,5550,93.36,2026-03-26
5487,5550,87.17,2026-04-30
5488,5552,42.07,2026-04-03
5489,5552,80.29,2025-12-09
5490,5555,93.57,2025-12-05
5491,5555,13.8,2026-04-14
5492,5555,151.94,2026-04-12
5493,5555,144.17,2026-01-05
5494,5556,29.72,2025-07-29
5495,5556,67.87,2026-02-27
5496,5556,30.16,2025-06-24
5497,5556,51.33,2025-07-06
5498,5559,24.21,2025-10-14
5499,5559,108.35,2025-11-12
5500,5559,114.59,2025-09-24
5501,5559,116.1,2025-09-07
5502,5561,40.34,2025-12-07
5503,5561,15.08,2025-05-31
5504,5566,34.72,2026-04-23
5505,5566,56.48,2025-05-25
5506,5566,69.15,2026-04-07
5507,5566,30.78,2026-04-30
5508,5566,32.18,2026-01-25
5509,5578,50.74,2025-09-23
5510,5578,42.03,2025-05-31
5511,5578,60.06,2025-09-20
5512,5581,42.39,2025-08-14
5513,5581,72.11,2025-10-27
5514,5581,31.43,2025-06-13
5515,5581,18.02,2025-10-21
5516,5583,19.24,2025-09-01
5517,5583,48.0,2026-03-17
5518,5584,22.43,2026-03-10
5519,5584,35.61,2026-04-03
5520,5585,12.76,2026-05-02
5521,5585,8.25,2026-01-20
5522,5586,93.09,2025-06-23
5523,5586,51.19,2026-04-04
5524,5593,26.54,2025-06-19
5525,5593,88.91,2026-02-03
5526,5593,90.12,2025-05-26
5527,5593,46.62,2025-06-14
5528,5593,98.94,2025-10-15
5529,5594,75.5,2026-03-26
5530,5594,114.71,2025-11-11
5531,5594,62.07,2026-03-21
5532,5594,9.61,2025-06-06
5533,5594,90.29,2026-02-17
5534,5597,6.66,2025-11-04
5535,5599,73.68,2025-06-22
5536,5599,126.14,2025-09-24
5537,5599,93.61,2025-08-05
5538,5600,5.63,2026-04-26
5539,5600,15.41,2025-06-23
5540,5600,21.15,2025-05-28
5541,5600,36.34,2025-08-30
5542,5600,44.39,2025-10-21
5543,5603,145.59,2025-05-28
5544,5603,46.5,2025-10-18
5545,5603,136.53,2026-03-01
5546,5603,82.32,2025-09-20
5547,5603,111.86,2025-07-27
5548,5604,12.21,2025-06-01
5549,5604,19.08,2025-05-24
5550,5604,39.49,2025-12-24
5551,5604,30.88,2026-02-07
5552,5604,18.07,2025-10-23
5553,5605,121.14,2026-02-03
5554,5605,62.7,2025-12-24
5555,5605,101.75,2025-12-22
5556,5605,65.98,2026-04-26
5557,5605,108.48,2026-02-02
5558,5607,30.68,2025-05-22
5559,5607,57.19,2026-04-10
5560,5609,53.82,2026-02-18
5561,5609,96.82,2025-09-28
5562,5609,16.42,2025-10-15
5563,5609,83.67,2026-01-21
5564,5609,77.28,2025-08-01
5565,5610,19.16,2025-06-11
5566,5610,117.07,2026-01-08
5567,5617,149.72,2025-09-19
5568,5617,75.53,2025-09-15
5569,5617,41.04,2026-02-27
5570,5617,112.77,2026-04-01
5571,5617,9.1,2025-07-10
5572,5620,86.69,2026-04-05
5573,5620,60.45,2025-08-25
5574,5621,105.12,2025-06-08
5575,5624,44.59,2025-06-16
5576,5624,109.66,2025-08-17
5577,5624,89.63,2026-03-17
5578,5625,15.18,2025-07-05
5579,5626,53.5,2025-08-28
5580,5626,112.09,2026-05-10
5581,5626,16.11,2025-07-26
5582,5632,85.38,2025-07-24
5583,5633,93.66,2025-08-30
5584,5638,39.2,2026-02-24
5585,5639,38.23,2025-07-12
5586,5641,38.66,2025-09-26
5587,5641,41.87,2025-11-05
5588,5641,75.4,2025-12-23
5589,5644,54.05,2026-03-10
5590,5644,22.07,2025-12-13
5591,5644,3.71,2026-03-27
5592,5644,26.13,2025-06-15
5593,5645,101.23,2026-02-06
5594,5645,42.83,2025-11-19
5595,5645,53.6,2025-08-26
5596,5645,87.58,2025-08-02
5597,5646,20.6,2026-03-12
5598,5646,107.14,2025-07-23
5599,5646,77.84,2026-02-14
5600,5646,30.43,2026-01-24
5601,5649,14.94,2025-10-29
5602,5652,95.25,2026-03-19
5603,5652,118.48,2025-07-30
5604,5652,36.51,2025-07-07
5605,5652,100.7,2026-03-14
5606,5652,81.52,2026-04-19
5607,5653,33.53,2026-02-03
5608,5654,53.67,2026-03-27
5609,5654,13.56,2025-07-05
5610,5654,81.61,2026-04-14
5611,5654,27.63,2025-11-22
5612,5656,116.57,2025-08-31
5613,5656,75.54,2026-03-31
5614,5656,99.21,2025-08-04
5615,5656,119.8,2025-09-09
5616,5656,33.81,2026-05-09
5617,5665,114.69,2025-11-17
5618,5665,82.14,2025-11-21
5619,5665,33.33,2026-01-14
5620,5668,43.12,2026-01-27
5621,5668,51.42,2025-11-22
5622,5671,12.43,2026-02-16
5623,5671,61.53,2025-06-22
5624,5671,53.41,2025-08-03
5625,5671,76.24,2025-09-10
5626,5671,46.97,2026-01-05
5627,5674,107.59,2025-12-04
